node_name,node_path,linked_to_specific_knowledge_point,status,specific_knowledge_points,other_link_locations,latest_spatial_vectors_import,source_paths
题型 1 平方关系求值_b2,mathmap/习题/题型整理/题型 1 平方关系求值_b2.md,YES,LINKED_SPECIFIC_KP,同角三角函数的基本关系,,NO,
题型 1 平行关系的判定与应用_b2,mathmap/习题/题型整理/题型 1 平行关系的判定与应用_b2.md,YES,LINKED_SPECIFIC_KP,用空间向量研究直线、平面的位置关系,,NO,
题型 1 平面上两点间距离公式的应用_b2,mathmap/习题/题型整理/题型 1 平面上两点间距离公式的应用_b2.md,YES,LINKED_SPECIFIC_KP,两点间的距离公式,,NO,
题型 1 并集运算_b2,mathmap/习题/题型整理/题型 1 并集运算_b2.md,YES,LINKED_SPECIFIC_KP,集合的基本运算,,NO,
题型 1 弧度制概念的理解_b2,mathmap/习题/题型整理/题型 1 弧度制概念的理解_b2.md,YES,LINKED_SPECIFIC_KP,弧度制,,NO,
题型 1 抛物线性质的应用_b2,mathmap/习题/题型整理/题型 1 抛物线性质的应用_b2.md,YES,LINKED_SPECIFIC_KP,抛物线的简单几何性质,,NO,
题型 1 抛物线的定义_b2,mathmap/习题/题型整理/题型 1 抛物线的定义_b2.md,YES,LINKED_SPECIFIC_KP,抛物线的标准方程,,NO,
题型 1 指数函数模型_b2,mathmap/习题/题型整理/题型 1 指数函数模型_b2.md,YES,LINKED_SPECIFIC_KP,函数的应用（二） | 指数函数,,NO,
题型 1 数量积的概念及运算律_b1,mathmap/习题/题型整理/题型 1 数量积的概念及运算律_b1.md,YES,LINKED_SPECIFIC_KP,空间向量的数量积运算,,NO,
题型 1 根式_b2,mathmap/习题/题型整理/题型 1 根式_b2.md,YES,LINKED_SPECIFIC_KP,分数指数幂,,NO,
题型 1 椭圆定义的理解_b2,mathmap/习题/题型整理/题型 1 椭圆定义的理解_b2.md,YES,LINKED_SPECIFIC_KP,椭圆及其标准方程,,NO,
题型 1 椭圆的性质的应用_b1,mathmap/习题/题型整理/题型 1 椭圆的性质的应用_b1.md,YES,LINKED_SPECIFIC_KP,椭圆的简单几何性质,,NO,
题型 1 求离心率的值_b2,mathmap/习题/题型整理/题型 1 求离心率的值_b2.md,YES,LINKED_SPECIFIC_KP,椭圆的综合应用,,NO,
题型 1 求简单代数式的最值_b2,mathmap/习题/题型整理/题型 1 求简单代数式的最值_b2.md,YES,LINKED_SPECIFIC_KP,二次函数与一元二次方程、不等式,,NO,
题型 1 点关于点对称_b2,mathmap/习题/题型整理/题型 1 点关于点对称_b2.md,YES,LINKED_SPECIFIC_KP,直线的方程,,NO,
题型 1 点到直线的距离公式的应用_b2,mathmap/习题/题型整理/题型 1 点到直线的距离公式的应用_b2.md,YES,LINKED_SPECIFIC_KP,点到直线的距离公式,,NO,
题型 1 用二分法求方程的近似解的条件_b3,mathmap/习题/题型整理/题型 1 用二分法求方程的近似解的条件_b3.md,YES,LINKED_SPECIFIC_KP,用二分法求方程的近似解,,NO,
题型 1 用空间向量研究点线距_b1,mathmap/习题/题型整理/题型 1 用空间向量研究点线距_b1.md,YES,LINKED_SPECIFIC_KP,用空间向量研究距离问题,,NO,
题型 1 用空间向量研究线线角_b2,mathmap/习题/题型整理/题型 1 用空间向量研究线线角_b2.md,YES,LINKED_SPECIFIC_KP,用空间向量研究夹角问题,,NO,
题型 1 直线与双曲线的位置关系的判断_b2,mathmap/习题/题型整理/题型 1 直线与双曲线的位置关系的判断_b2.md,YES,LINKED_SPECIFIC_KP,双曲线的综合应用,,NO,
题型 1 直线与圆位置关系的判断与应用_b2,mathmap/习题/题型整理/题型 1 直线与圆位置关系的判断与应用_b2.md,YES,LINKED_SPECIFIC_KP,直线与圆的位置关系,,NO,
题型 1 直线与椭圆的位置关系的判断_b1,mathmap/习题/题型整理/题型 1 直线与椭圆的位置关系的判断_b1.md,YES,LINKED_SPECIFIC_KP,椭圆的综合应用,,NO,
题型 1 直线的一般式方程与其他形式的转化与应用_b2,mathmap/习题/题型整理/题型 1 直线的一般式方程与其他形式的转化与应用_b2.md,YES,LINKED_SPECIFIC_KP,直线的一般式方程,,NO,
题型 1 直线的两点式方程及其应用_b1,mathmap/习题/题型整理/题型 1 直线的两点式方程及其应用_b1.md,YES,LINKED_SPECIFIC_KP,直线的两点式方程,,NO,
题型 1 直线的倾斜角与斜率_b1,mathmap/习题/题型整理/题型 1 直线的倾斜角与斜率_b1.md,YES,LINKED_SPECIFIC_KP,直线的倾斜角与斜率,,NO,
题型 1 直线的方向向量的理解_b2,mathmap/习题/题型整理/题型 1 直线的方向向量的理解_b2.md,YES,LINKED_SPECIFIC_KP,空间中点、直线和平面的向量表示,,NO,
题型 1 直线的点斜式方程_b2,mathmap/习题/题型整理/题型 1 直线的点斜式方程_b2.md,YES,LINKED_SPECIFIC_KP,直线的点斜式方程,,NO,
题型 1 空间向量与立体几何中的新定义、新情境问题_b3,mathmap/习题/题型整理/题型 1 空间向量与立体几何中的新定义、新情境问题_b3.md,YES,LINKED_SPECIFIC_KP,第三章 圆锥曲线的方程,,NO,
题型 1 空间向量基本定理的理解_b2,mathmap/习题/题型整理/题型 1 空间向量基本定理的理解_b2.md,YES,LINKED_SPECIFIC_KP,空间向量基本定理,,NO,
题型 1 空间向量概念的理解_b2,mathmap/习题/题型整理/题型 1 空间向量概念的理解_b2.md,YES,LINKED_SPECIFIC_KP,空间向量的线性运算,,NO,
题型 1 空间向量的坐标表示_b1,mathmap/习题/题型整理/题型 1 空间向量的坐标表示_b1.md,YES,LINKED_SPECIFIC_KP,空间向量运算的坐标表示,,NO,
题型 1 给角求值_b1,mathmap/习题/题型整理/题型 1 给角求值_b1.md,YES,LINKED_SPECIFIC_KP,三角函数的应用,,NO,
题型 1 给角求值_b2,mathmap/习题/题型整理/题型 1 给角求值_b2.md,YES,LINKED_SPECIFIC_KP,简单的三角恒等变换,,NO,
题型 1 角的概念的理解_b2,mathmap/习题/题型整理/题型 1 角的概念的理解_b2.md,YES,LINKED_SPECIFIC_KP,任意角,,NO,
题型 1 诱导公式的理解_b2,mathmap/习题/题型整理/题型 1 诱导公式的理解_b2.md,YES,LINKED_SPECIFIC_KP,诱导公式,,NO,
题型 1 集合中的新定义、新情境问题_b2,mathmap/习题/题型整理/题型 1 集合中的新定义、新情境问题_b2.md,YES,LINKED_SPECIFIC_KP,集合的概念,,NO,
题型 1 集合的含义与元素的特征_b2,mathmap/习题/题型整理/题型 1 集合的含义与元素的特征_b2.md,YES,LINKED_SPECIFIC_KP,集合的概念,,NO,
题型 1_ 利用倍角公式求值,mathmap/习题/题型整理/题型 1_ 利用倍角公式求值.md,YES,LINKED_SPECIFIC_KP,第五章 三角函数,,NO,
题型 1_ 利用空间向量证明平行关系,mathmap/习题/题型整理/题型 1_ 利用空间向量证明平行关系.md,NO,UNLINKED,,,YES,空间向量与立体几何/第四节 向量法研究直线、平面的位置关系/重点题型专练/题型 1_ 利用空间向量证明平行关系/题型 1_ 利用空间向量证明平行关系.md
题型 1_ 利用诱导公式直接化简求值,mathmap/习题/题型整理/题型 1_ 利用诱导公式直接化简求值.md,YES,LINKED_SPECIFIC_KP,第五章 三角函数,,NO,
题型 1_ 加减法几何意义的应用,mathmap/习题/题型整理/题型 1_ 加减法几何意义的应用.md,YES,LINKED_SPECIFIC_KP,平面向量的概念,,NO,
题型 1_ 向量共线的坐标表示,mathmap/习题/题型整理/题型 1_ 向量共线的坐标表示.md,YES,LINKED_SPECIFIC_KP,平面向量基本定理及坐标表示,,NO,
题型 1_ 坐标系变换下的坐标变化,mathmap/习题/题型整理/题型 1_ 坐标系变换下的坐标变化.md,YES,LINKED_SPECIFIC_KP,空间向量及其运算的坐标表示,,YES,空间向量与立体几何/第三节 空间向量及其运算的坐标表示/重点题型专练/题型 1_ 坐标系变换下的坐标变化/题型 1_ 坐标系变换下的坐标变化.md
题型 1_ 求空间两点间距离,mathmap/习题/题型整理/题型 1_ 求空间两点间距离.md,NO,UNLINKED,,,YES,空间向量与立体几何/第六节 向量法求空间距离/重点题型专练/题型 1_ 求空间两点间距离/题型 1_ 求空间两点间距离.md
题型 1_ 求空间线线夹角,mathmap/习题/题型整理/题型 1_ 求空间线线夹角.md,NO,UNLINKED,,,YES,空间向量与立体几何/第七节 向量法求空间夹角/重点题型专练/题型 1_ 求空间线线夹角/题型 1_ 求空间线线夹角.md
题型 1_ 求面积问题,mathmap/习题/题型整理/题型 1_ 求面积问题.md,YES,LINKED_SPECIFIC_KP,余弦定理、正弦定理,,NO,
题型 1_ 确定 n 分角和 n 倍角的象限,mathmap/习题/题型整理/题型 1_ 确定 n 分角和 n 倍角的象限.md,YES,LINKED_SPECIFIC_KP,第五章 三角函数,,NO,
题型 1_ 空间向量的共线问题,mathmap/习题/题型整理/题型 1_ 空间向量的共线问题.md,YES,LINKED_SPECIFIC_KP,空间向量及其运算,,YES,空间向量与立体几何/第一节 空间向量及其运算/▶ ▷ 重点题型专练/题型 1_ 空间向量的共线问题/题型 1_ 空间向量的共线问题.md
题型 1_ 空间夹角的探索性问题,mathmap/习题/题型整理/题型 1_ 空间夹角的探索性问题.md,NO,UNLINKED,,,YES,空间向量与立体几何/第八节 专题-夹角的范围与探索性问题/▶ ▷ 重点题型专练/题型 1_ 空间夹角的探索性问题/题型 1_ 空间夹角的探索性问题.md
题型 1_ 立体几何的综合问题,mathmap/习题/题型整理/题型 1_ 立体几何的综合问题.md,NO,UNLINKED,,,YES,空间向量与立体几何/第九节 专题-立体几何大题拔高专练/▶ ▷ 重点题型专练/题型 1_ 立体几何的综合问题/题型 1_ 立体几何的综合问题.md
题型 1_三角函数的图像变换,mathmap/习题/题型整理/题型 1_三角函数的图像变换.md,YES,LINKED_SPECIFIC_KP,第五章 三角函数,,NO,
题型 2 一般式形式下直线的平行与垂直问题_b3,mathmap/习题/题型整理/题型 2 一般式形式下直线的平行与垂直问题_b3.md,YES,LINKED_SPECIFIC_KP,直线的一般式方程,,NO,
题型 2 三角函数值的符号_b3,mathmap/习题/题型整理/题型 2 三角函数值的符号_b3.md,YES,LINKED_SPECIFIC_KP,三角函数的应用 | 三角函数的概念,,NO,
题型 2 三角变换之变名_b4,mathmap/习题/题型整理/题型 2 三角变换之变名_b4.md,YES,LINKED_SPECIFIC_KP,三角函数的应用,,NO,
题型 2 不同函数图象与性质的应用_b4,mathmap/习题/题型整理/题型 2 不同函数图象与性质的应用_b4.md,YES,LINKED_SPECIFIC_KP,一次函数、指数函数和对数函数增长方式的差异 | 函数的概念,,NO,
题型 2 不等式的性质_b3,mathmap/习题/题型整理/题型 2 不等式的性质_b3.md,YES,LINKED_SPECIFIC_KP,利用不等式的性质推导基本不等式 | 等式性质与不等式性质,,NO,
题型 2 与两圆相切有关的问题_b3,mathmap/习题/题型整理/题型 2 与两圆相切有关的问题_b3.md,YES,LINKED_SPECIFIC_KP,圆与圆的位置关系,,NO,
题型 2 与距离之和(差)有关的最值问题_b3,mathmap/习题/题型整理/题型 2 与距离之和(差)有关的最值问题_b3.md,YES,LINKED_SPECIFIC_KP,直线的方程,,NO,
题型 2 两条平行直线间的距离公式的应用_b3,mathmap/习题/题型整理/题型 2 两条平行直线间的距离公式的应用_b3.md,YES,LINKED_SPECIFIC_KP,点到直线的距离公式,,NO,
题型 2 两条直线平行与垂直的判定_b2,mathmap/习题/题型整理/题型 2 两条直线平行与垂直的判定_b2.md,YES,LINKED_SPECIFIC_KP,直线的倾斜角与斜率,,NO,
题型 2 交集运算_b3,mathmap/习题/题型整理/题型 2 交集运算_b3.md,YES,LINKED_SPECIFIC_KP,集合的基本运算,,NO,
题型 2 代数法求轨迹问题_b3,mathmap/习题/题型整理/题型 2 代数法求轨迹问题_b3.md,YES,LINKED_SPECIFIC_KP,圆的方程,,NO,
题型 2 值域与最值_b3,mathmap/习题/题型整理/题型 2 值域与最值_b3.md,YES,LINKED_SPECIFIC_KP,三角函数的应用,,NO,
题型 2 元素与集合的关系_b3,mathmap/习题/题型整理/题型 2 元素与集合的关系_b3.md,YES,LINKED_SPECIFIC_KP,集合的概念,,NO,
题型 2 充分条件与必要条件的探求_b2,mathmap/习题/题型整理/题型 2 充分条件与必要条件的探求_b2.md,YES,LINKED_SPECIFIC_KP,充分条件与必要条件,,NO,
题型 2 全称量词命题、存在量词命题的真假_b3,mathmap/习题/题型整理/题型 2 全称量词命题、存在量词命题的真假_b3.md,YES,LINKED_SPECIFIC_KP,全称量词与存在量词 | 存在量词,,NO,
题型 2 函数奇偶性的判断_b3,mathmap/习题/题型整理/题型 2 函数奇偶性的判断_b3.md,YES,LINKED_SPECIFIC_KP,奇偶性,,NO,
题型 2 函数的单调性、奇偶性与最值_b3,mathmap/习题/题型整理/题型 2 函数的单调性、奇偶性与最值_b3.md,YES,LINKED_SPECIFIC_KP,函数的概念与性质 小结 | 单调性,,NO,
题型 2 函数的定义域_b3,mathmap/习题/题型整理/题型 2 函数的定义域_b3.md,YES,LINKED_SPECIFIC_KP,函数的概念,,NO,
题型 2 函数的最大(小)值的应用_b2,mathmap/习题/题型整理/题型 2 函数的最大(小)值的应用_b2.md,YES,LINKED_SPECIFIC_KP,函数的概念 | 函数的概念与性质 小结,,NO,
题型 2 函数解析式的求法_b3,mathmap/习题/题型整理/题型 2 函数解析式的求法_b3.md,YES,LINKED_SPECIFIC_KP,函数的概念 | 函数的表示法,,NO,
题型 2 函数零点存在定理_b3,mathmap/习题/题型整理/题型 2 函数零点存在定理_b3.md,YES,LINKED_SPECIFIC_KP,函数的概念 | 函数的零点与方程的解,,NO,
题型 2 分数指数幂_b3,mathmap/习题/题型整理/题型 2 分数指数幂_b3.md,YES,LINKED_SPECIFIC_KP,分数指数幂,,NO,
题型 2 分段函数的应用_b3,mathmap/习题/题型整理/题型 2 分段函数的应用_b3.md,YES,LINKED_SPECIFIC_KP,函数的应用（一） | 函数的概念,,NO,
题型 2 利用基本不等式比较大小_b3,mathmap/习题/题型整理/题型 2 利用基本不等式比较大小_b3.md,YES,LINKED_SPECIFIC_KP,基本不等式,,NO,
题型 2 双曲线方程的求解_b3,mathmap/习题/题型整理/题型 2 双曲线方程的求解_b3.md,YES,LINKED_SPECIFIC_KP,双曲线的标准方程,,NO,
题型 2 向量的加法、减法运算_b3,mathmap/习题/题型整理/题型 2 向量的加法、减法运算_b3.md,YES,LINKED_SPECIFIC_KP,空间向量的线性运算,,NO,
题型 2 含参数的一元二次不等式的解法_b3,mathmap/习题/题型整理/题型 2 含参数的一元二次不等式的解法_b3.md,YES,LINKED_SPECIFIC_KP,一元二次不等式 | 二次函数与一元二次方程、不等式,,NO,
题型 2 周期性_b7,mathmap/习题/题型整理/题型 2 周期性_b7.md,YES,LINKED_SPECIFIC_KP,三角函数的应用 | 探究与发现 函数 y = A sin(ωx+φ) 和 y = A cos(ωx+φ) 的周期性。,,NO,
题型 2 和差化积公式与积化和差公式的应用_b3,mathmap/习题/题型整理/题型 2 和差化积公式与积化和差公式的应用_b3.md,YES,LINKED_SPECIFIC_KP,三角函数的应用,,NO,
题型 2 商数关系求值_b3,mathmap/习题/题型整理/题型 2 商数关系求值_b3.md,YES,LINKED_SPECIFIC_KP,同角三角函数的基本关系,,NO,
题型 2 垂直关系的判定与应用_b3,mathmap/习题/题型整理/题型 2 垂直关系的判定与应用_b3.md,YES,LINKED_SPECIFIC_KP,用空间向量研究直线、平面的位置关系,,NO,
题型 2 存在量词命题的否定_b3,mathmap/习题/题型整理/题型 2 存在量词命题的否定_b3.md,YES,LINKED_SPECIFIC_KP,存在量词命题的否定,,NO,
题型 2 定义域、值域_b4,mathmap/习题/题型整理/题型 2 定义域、值域_b4.md,YES,LINKED_SPECIFIC_KP,正切函数的性质与图象,,NO,
题型 2 对数函数的图象_b3,mathmap/习题/题型整理/题型 2 对数函数的图象_b3.md,YES,LINKED_SPECIFIC_KP,对数函数 | 对数函数的图象和性质,,NO,
题型 2 对数的运算_b3,mathmap/习题/题型整理/题型 2 对数的运算_b3.md,YES,LINKED_SPECIFIC_KP,对数的运算,,NO,
题型 2 对称问题_b3,mathmap/习题/题型整理/题型 2 对称问题_b3.md,YES,LINKED_SPECIFIC_KP,第三章 圆锥曲线的方程,,NO,
题型 2 幂函数的图象_b3,mathmap/习题/题型整理/题型 2 幂函数的图象_b3.md,YES,LINKED_SPECIFIC_KP,幂函数,,NO,
题型 2 平移变换_b3,mathmap/习题/题型整理/题型 2 平移变换_b3.md,YES,LINKED_SPECIFIC_KP,函数 y = A sin(ωx + φ),,NO,
题型 2 平面的法向量的理解_b3,mathmap/习题/题型整理/题型 2 平面的法向量的理解_b3.md,YES,LINKED_SPECIFIC_KP,空间中点、直线和平面的向量表示,,NO,
题型 2 弦长问题_b2,mathmap/习题/题型整理/题型 2 弦长问题_b2.md,YES,LINKED_SPECIFIC_KP,双曲线的综合应用 | 椭圆的综合应用,,NO,
题型 2 弦长问题_b3,mathmap/习题/题型整理/题型 2 弦长问题_b3.md,YES,LINKED_SPECIFIC_KP,双曲线的综合应用,,NO,
题型 2 弧度与角度的互化_b3,mathmap/习题/题型整理/题型 2 弧度与角度的互化_b3.md,YES,LINKED_SPECIFIC_KP,弧度制,,NO,
题型 2 抛物线标准方程的理解_b3,mathmap/习题/题型整理/题型 2 抛物线标准方程的理解_b3.md,YES,LINKED_SPECIFIC_KP,抛物线的标准方程,,NO,
题型 2 指数函数与对数函数的图象_b3,mathmap/习题/题型整理/题型 2 指数函数与对数函数的图象_b3.md,YES,LINKED_SPECIFIC_KP,对数函数,,NO,
题型 2 指数函数的性质_b3,mathmap/习题/题型整理/题型 2 指数函数的性质_b3.md,YES,LINKED_SPECIFIC_KP,指数函数 | 指数函数的图象和性质,,NO,
题型 2 方程含参数的直线过定点问题_b3,mathmap/习题/题型整理/题型 2 方程含参数的直线过定点问题_b3.md,YES,LINKED_SPECIFIC_KP,两条直线的交点坐标,,NO,
题型 2 根据集合间的关系求参数_b3,mathmap/习题/题型整理/题型 2 根据集合间的关系求参数_b3.md,YES,LINKED_SPECIFIC_KP,集合的概念 | 集合间的基本关系,,NO,
题型 2 椭圆方程的求解_b3,mathmap/习题/题型整理/题型 2 椭圆方程的求解_b3.md,YES,LINKED_SPECIFIC_KP,椭圆及其标准方程,,NO,
题型 2 求向量的数量积_b2,mathmap/习题/题型整理/题型 2 求向量的数量积_b2.md,YES,LINKED_SPECIFIC_KP,空间向量的数量积运算,,NO,
题型 2 求圆的一般方程_b3,mathmap/习题/题型整理/题型 2 求圆的一般方程_b3.md,YES,LINKED_SPECIFIC_KP,圆的一般方程,,NO,
题型 2 求离心率的值_b2,mathmap/习题/题型整理/题型 2 求离心率的值_b2.md,YES,LINKED_SPECIFIC_KP,椭圆的简单几何性质,,NO,
题型 2 求离心率的取值范围_b3,mathmap/习题/题型整理/题型 2 求离心率的取值范围_b3.md,YES,LINKED_SPECIFIC_KP,椭圆的综合应用,,NO,
题型 2 渐近线的方程及应用_b3,mathmap/习题/题型整理/题型 2 渐近线的方程及应用_b3.md,YES,LINKED_SPECIFIC_KP,双曲线的简单几何性质,,NO,
题型 2 点与圆的位置关系_b3,mathmap/习题/题型整理/题型 2 点与圆的位置关系_b3.md,YES,LINKED_SPECIFIC_KP,圆的一般方程 | 圆的标准方程,,NO,
题型 2 点关于线对称_b3,mathmap/习题/题型整理/题型 2 点关于线对称_b3.md,YES,LINKED_SPECIFIC_KP,直线的方程,,NO,
题型 2 焦点弦的性质_b3,mathmap/习题/题型整理/题型 2 焦点弦的性质_b3.md,YES,LINKED_SPECIFIC_KP,抛物线的简单几何性质,,NO,
题型 2 生活中的指数函数模型_b3,mathmap/习题/题型整理/题型 2 生活中的指数函数模型_b3.md,YES,LINKED_SPECIFIC_KP,指数函数 | 指数函数的概念,,NO,
题型 2 用二分法求方程的近似解的过程_b4,mathmap/习题/题型整理/题型 2 用二分法求方程的近似解的过程_b4.md,YES,LINKED_SPECIFIC_KP,用二分法求方程的近似解,,NO,
题型 2 用空间向量研究点面距_b2,mathmap/习题/题型整理/题型 2 用空间向量研究点面距_b2.md,YES,LINKED_SPECIFIC_KP,用空间向量研究距离问题,,NO,
题型 2 用空间向量研究线面角_b3,mathmap/习题/题型整理/题型 2 用空间向量研究线面角_b3.md,YES,LINKED_SPECIFIC_KP,用空间向量研究夹角问题,,NO,
题型 2 直线与圆中的新定义、新情境问题_b4,mathmap/习题/题型整理/题型 2 直线与圆中的新定义、新情境问题_b4.md,YES,LINKED_SPECIFIC_KP,第三章 圆锥曲线的方程,,NO,
题型 2 直线与圆相切的有关问题_b3,mathmap/习题/题型整理/题型 2 直线与圆相切的有关问题_b3.md,YES,LINKED_SPECIFIC_KP,直线与圆的位置关系,,NO,
题型 2 直线的截距式方程及其应用_b2,mathmap/习题/题型整理/题型 2 直线的截距式方程及其应用_b2.md,YES,LINKED_SPECIFIC_KP,直线的两点式方程,,NO,
题型 2 直线的斜截式方程_b3,mathmap/习题/题型整理/题型 2 直线的斜截式方程_b3.md,YES,LINKED_SPECIFIC_KP,直线的点斜式方程,,NO,
题型 2 知模型求参数_b3,mathmap/习题/题型整理/题型 2 知模型求参数_b3.md,YES,LINKED_SPECIFIC_KP,三角函数的应用,,NO,
题型 2 空间向量基本定理的应用_b3,mathmap/习题/题型整理/题型 2 空间向量基本定理的应用_b3.md,YES,LINKED_SPECIFIC_KP,空间向量基本定理,,YES,空间向量与立体几何/第二节 空间向量基本定理/重点题型专练/题型 1_ 空间向量基本定理的应用/题型 1_ 空间向量基本定理的应用.md
题型 2 空间向量线性运算的坐标表示_b2,mathmap/习题/题型整理/题型 2 空间向量线性运算的坐标表示_b2.md,YES,LINKED_SPECIFIC_KP,空间向量运算的坐标表示,,NO,
题型 2 终边相同的角的公式的应用_b3,mathmap/习题/题型整理/题型 2 终边相同的角的公式的应用_b3.md,YES,LINKED_SPECIFIC_KP,任意角,,NO,
题型 2 给值求值_b2,mathmap/习题/题型整理/题型 2 给值求值_b2.md,YES,LINKED_SPECIFIC_KP,三角函数的应用,,NO,
题型 2 给值求值_b3,mathmap/习题/题型整理/题型 2 给值求值_b3.md,YES,LINKED_SPECIFIC_KP,简单的三角恒等变换,,NO,
题型 2 给角求值_b3,mathmap/习题/题型整理/题型 2 给角求值_b3.md,YES,LINKED_SPECIFIC_KP,诱导公式,,NO,
题型 2 识图_b3,mathmap/习题/题型整理/题型 2 识图_b3.md,YES,LINKED_SPECIFIC_KP,余弦函数的图象,,NO,
题型 2 运用解析法解决平面几何问题_b3,mathmap/习题/题型整理/题型 2 运用解析法解决平面几何问题_b3.md,YES,LINKED_SPECIFIC_KP,两点间的距离公式,,NO,
题型 2 集合中的新定义问题_b3,mathmap/习题/题型整理/题型 2 集合中的新定义问题_b3.md,YES,LINKED_SPECIFIC_KP,第一章 集合与常用逻辑用语 | 集合的概念,,NO,
题型 2_ 倍角公式的应用,mathmap/习题/题型整理/题型 2_ 倍角公式的应用.md,YES,LINKED_SPECIFIC_KP,第五章 三角函数,,NO,
题型 2_ 凑角+诱导公式求值,mathmap/习题/题型整理/题型 2_ 凑角+诱导公式求值.md,YES,LINKED_SPECIFIC_KP,第五章 三角函数,,NO,
题型 2_ 利用空间向量证明垂直关系,mathmap/习题/题型整理/题型 2_ 利用空间向量证明垂直关系.md,NO,UNLINKED,,,YES,空间向量与立体几何/第四节 向量法研究直线、平面的位置关系/重点题型专练/题型 2_ 利用空间向量证明垂直关系/题型 2_ 利用空间向量证明垂直关系.md
题型 2_ 向量定比分点的应用,mathmap/习题/题型整理/题型 2_ 向量定比分点的应用.md,YES,LINKED_SPECIFIC_KP,平面向量基本定理及坐标表示,,NO,
题型 2_ 向量平行与垂直的坐标表示,mathmap/习题/题型整理/题型 2_ 向量平行与垂直的坐标表示.md,YES,LINKED_SPECIFIC_KP,空间向量及其运算的坐标表示,,YES,空间向量与立体几何/第三节 空间向量及其运算的坐标表示/重点题型专练/题型 2_ 向量平行与垂直的坐标表示/题型 2_ 向量平行与垂直的坐标表示.md
题型 2_ 向量的三角不等式,mathmap/习题/题型整理/题型 2_ 向量的三角不等式.md,YES,LINKED_SPECIFIC_KP,平面向量的概念,,NO,
题型 2_ 平面向量基本定理的应用,mathmap/习题/题型整理/题型 2_ 平面向量基本定理的应用.md,YES,LINKED_SPECIFIC_KP,平面向量基本定理,,NO,
题型 2_ 扇形的弧长与面积,mathmap/习题/题型整理/题型 2_ 扇形的弧长与面积.md,YES,LINKED_SPECIFIC_KP,第五章 三角函数,,NO,
题型 2_ 根据图像平移求 $_omega$ 的范围,mathmap/习题/题型整理/题型 2_ 根据图像平移求 $_omega$ 的范围.md,YES,LINKED_SPECIFIC_KP,第五章 三角函数,,NO,
题型 2_ 求周长问题,mathmap/习题/题型整理/题型 2_ 求周长问题.md,YES,LINKED_SPECIFIC_KP,余弦定理、正弦定理,,NO,
题型 2_ 求点到直线（平行直线）的距离,mathmap/习题/题型整理/题型 2_ 求点到直线（平行直线）的距离.md,NO,UNLINKED,,,YES,空间向量与立体几何/第六节 向量法求空间距离/重点题型专练/题型 2_ 求点到直线（平行直线）的距离/题型 2_ 求点到直线（平行直线）的距离.md
题型 2_ 求空间夹角的取值范围问题,mathmap/习题/题型整理/题型 2_ 求空间夹角的取值范围问题.md,NO,UNLINKED,,,YES,空间向量与立体几何/第八节 专题-夹角的范围与探索性问题/▶ ▷ 重点题型专练/题型 2_ 求空间夹角的取值范围问题/题型 2_ 求空间夹角的取值范围问题.md
题型 2_ 求空间线面夹角,mathmap/习题/题型整理/题型 2_ 求空间线面夹角.md,NO,UNLINKED,,,YES,空间向量与立体几何/第七节 向量法求空间夹角/重点题型专练/题型 2_ 求空间线面夹角/题型 2_ 求空间线面夹角.md
题型 2_ 空间向量的共面问题,mathmap/习题/题型整理/题型 2_ 空间向量的共面问题.md,YES,LINKED_SPECIFIC_KP,空间向量及其运算,,YES,空间向量与立体几何/第一节 空间向量及其运算/▶ ▷ 重点题型专练/题型 2_ 空间向量的共面问题/题型 2_ 空间向量的共面问题.md
题型 2_由图像确定函数解析式,mathmap/习题/题型整理/题型 2_由图像确定函数解析式.md,YES,LINKED_SPECIFIC_KP,第五章 三角函数,,NO,
题型 3 三个“二次”之间的关系_b4,mathmap/习题/题型整理/题型 3 三个“二次”之间的关系_b4.md,YES,LINKED_SPECIFIC_KP,二次函数与一元二次方程、不等式,,NO,
题型 3 三角函数中的新定义、新情境问题_b4,mathmap/习题/题型整理/题型 3 三角函数中的新定义、新情境问题_b4.md,YES,LINKED_SPECIFIC_KP,三角函数的应用,,NO,
题型 3 三角函数式的化简_b4,mathmap/习题/题型整理/题型 3 三角函数式的化简_b4.md,YES,LINKED_SPECIFIC_KP,三角函数的应用 | 同角三角函数的基本关系,,NO,
题型 3 三角变换之升幂与降幂_b5,mathmap/习题/题型整理/题型 3 三角变换之升幂与降幂_b5.md,YES,LINKED_SPECIFIC_KP,三角函数的应用,,NO,
题型 3 三角恒等变换的综合应用_b4,mathmap/习题/题型整理/题型 3 三角恒等变换的综合应用_b4.md,YES,LINKED_SPECIFIC_KP,三角函数的应用 | 三角恒等变换,,NO,
题型 3 与两圆相交有关的问题_b4,mathmap/习题/题型整理/题型 3 与两圆相交有关的问题_b4.md,YES,LINKED_SPECIFIC_KP,圆与圆的位置关系,,NO,
题型 3 与面积有关的最值问题_b4,mathmap/习题/题型整理/题型 3 与面积有关的最值问题_b4.md,YES,LINKED_SPECIFIC_KP,直线的方程,,NO,
题型 3 两条直线的位置关系_b4,mathmap/习题/题型整理/题型 3 两条直线的位置关系_b4.md,YES,LINKED_SPECIFIC_KP,直线的点斜式方程,,NO,
题型 3 伸缩变换_b4,mathmap/习题/题型整理/题型 3 伸缩变换_b4.md,YES,LINKED_SPECIFIC_KP,函数 y = A sin(ωx + φ),,NO,
